id,name,date,market
1154,BTC,2016+AC0-09+AC0-29,384227
1155,BTC,2016+AC0-09+AC0-30,382463
1156,BTC,2016+AC0-10+AC0-01,377139
1157,BTC,2016+AC0-10+AC0-02,396329
1158,BTC,2016+AC0-10+AC0-03,373721
1159,BTC,2016+AC0-10+AC0-04,368373
1160,BTC,2016+AC0-10+AC0-05,386263
1161,BTC,2016+AC0-10+AC0-06,374429
1162,BTC,2016+AC0-10+AC0-07,364212
1163,BTC,2016+AC0-10+AC0-08,375193
1164,BTC,2016+AC0-10+AC0-09,364418
1165,BTC,2016+AC0-10+AC0-10,366695
1166,BTC,2016+AC0-10+AC0-11,347440
1167,BTC,2016+AC0-10+AC0-12,356718
1168,BTC,2016+AC0-10+AC0-13,352035
1169,BTC,2016+AC0-10+AC0-14,345531
1170,BTC,2016+AC0-10+AC0-15,348905
1171,BTC,2016+AC0-10+AC0-16,343824
1172,BTC,2016+AC0-10+AC0-17,341339
1173,BTC,2016+AC0-10+AC0-18,347667
1174,BTC,2016+AC0-10+AC0-19,338307
1175,BTC,2016+AC0-10+AC0-20,315012
1176,BTC,2016+AC0-10+AC0-21,343617
1177,BTC,2016+AC0-10+AC0-22,329014
1178,BTC,2016+AC0-10+AC0-23,335514
1179,BTC,2016+AC0-10+AC0-24,328731
1180,BTC,2016+AC0-10+AC0-25,319734
1181,BTC,2016+AC0-10+AC0-26,325398
1182,BTC,2016+AC0-10+AC0-27,329961
1183,BTC,2016+AC0-10+AC0-28,327417
1184,BTC,2016+AC0-10+AC0-29,330626
1185,BTC,2016+AC0-10+AC0-30,343676
1186,BTC,2016+AC0-10+AC0-31,377724
1187,BTC,2016+AC0-11+AC0-01,356326
1188,BTC,2016+AC0-11+AC0-02,334311
1189,BTC,2016+AC0-11+AC0-03,313004
1190,BTC,2016+AC0-11+AC0-04,325825
1191,BTC,2016+AC0-11+AC0-05,253498
1192,BTC,2016+AC0-11+AC0-06,340587
1193,BTC,2016+AC0-11+AC0-07,367028
1194,BTC,2016+AC0-11+AC0-08,331330
1195,BTC,2016+AC0-11+AC0-09,329769
1196,BTC,2016+AC0-11+AC0-10,302966
1197,BTC,2016+AC0-11+AC0-11,343432
1198,BTC,2016+AC0-11+AC0-12,358510
1199,BTC,2016+AC0-11+AC0-13,388691
1200,BTC,2016+AC0-11+AC0-14,359796
1201,BTC,2016+AC0-11+AC0-15,358998
1202,BTC,2016+AC0-11+AC0-16,360065
1203,BTC,2016+AC0-11+AC0-17,373102
1204,BTC,2016+AC0-11+AC0-18,363019
1205,BTC,2016+AC0-11+AC0-19,363476
1206,BTC,2016+AC0-11+AC0-20,377669
1207,BTC,2016+AC0-11+AC0-21,366881
1208,BTC,2016+AC0-11+AC0-22,346020
1209,BTC,2016+AC0-11+AC0-23,357207
1210,BTC,2016+AC0-11+AC0-24,339681
1211,BTC,2016+AC0-11+AC0-25,326442
1212,BTC,2016+AC0-11+AC0-26,322438
1213,BTC,2016+AC0-11+AC0-27,317548
1214,BTC,2016+AC0-11+AC0-28,316253
1215,BTC,2016+AC0-11+AC0-29,313853
1216,BTC,2016+AC0-11+AC0-30,321223
1217,BTC,2016+AC0-12+AC0-01,314466
1218,BTC,2016+AC0-12+AC0-02,309456
1219,BTC,2016+AC0-12+AC0-03,319444
1220,BTC,2016+AC0-12+AC0-04,269294
1221,BTC,2016+AC0-12+AC0-05,302764
1222,BTC,2016+AC0-12+AC0-06,267824
1223,BTC,2016+AC0-12+AC0-07,272569
1224,BTC,2016+AC0-12+AC0-08,281640
1225,BTC,2016+AC0-12+AC0-09,279766
1226,BTC,2016+AC0-12+AC0-10,270375
1227,BTC,2016+AC0-12+AC0-11,269754
1228,BTC,2016+AC0-12+AC0-12,278430
1229,BTC,2016+AC0-12+AC0-13,277210
1230,BTC,2016+AC0-12+AC0-14,265625
1231,BTC,2016+AC0-12+AC0-15,268570
1232,BTC,2016+AC0-12+AC0-16,281867
1233,BTC,2016+AC0-12+AC0-17,265892
1234,BTC,2016+AC0-12+AC0-18,260080
1235,BTC,2016+AC0-12+AC0-19,263021
1236,BTC,2016+AC0-12+AC0-20,243360
1237,BTC,2016+AC0-12+AC0-21,224844
1238,BTC,2016+AC0-12+AC0-22,249947
1239,BTC,2016+AC0-12+AC0-23,251965
1240,BTC,2016+AC0-12+AC0-24,284481
1241,BTC,2016+AC0-12+AC0-25,279107
1242,BTC,2016+AC0-12+AC0-26,232927
1243,BTC,2016+AC0-12+AC0-27,261231
1244,BTC,2016+AC0-12+AC0-28,260267
1245,BTC,2016+AC0-12+AC0-29,238952
1246,BTC,2016+AC0-12+AC0-30,261305
1247,BTC,2016+AC0-12+AC0-31,257851
1248,BTC,2017+AC0-01+AC0-01,261605
1249,BTC,2017+AC0-01+AC0-02,252976
1250,BTC,2017+AC0-01+AC0-03,264103
1251,BTC,2017+AC0-01+AC0-04,251625
1252,BTC,2017+AC0-01+AC0-05,335342
1253,BTC,2017+AC0-01+AC0-06,269502
1254,BTC,2017+AC0-01+AC0-07,248347
1255,BTC,2017+AC0-01+AC0-08,246783
1256,BTC,2017+AC0-01+AC0-09,252434
1257,BTC,2017+AC0-01+AC0-10,250622
1258,BTC,2017+AC0-01+AC0-11,247225
1259,BTC,2017+AC0-01+AC0-12,237903
1260,BTC,2017+AC0-01+AC0-13,262794
1261,BTC,2017+AC0-01+AC0-14,266390
1262,BTC,2017+AC0-01+AC0-15,248391
1263,BTC,2017+AC0-01+AC0-16,236409
1264,BTC,2017+AC0-01+AC0-17,232946
1265,BTC,2017+AC0-01+AC0-18,254884
1266,BTC,2017+AC0-01+AC0-19,241100
1267,BTC,2017+AC0-01+AC0-20,249258
1268,BTC,2017+AC0-01+AC0-21,243970
1269,BTC,2017+AC0-01+AC0-22,237619
1270,BTC,2017+AC0-01+AC0-23,233764
1271,BTC,2017+AC0-01+AC0-24,221440
1272,BTC,2017+AC0-01+AC0-25,219694
1273,BTC,2017+AC0-01+AC0-26,214333
1274,BTC,2017+AC0-01+AC0-27,227596
1275,BTC,2017+AC0-01+AC0-28,224239
1276,BTC,2017+AC0-01+AC0-29,228176
1277,BTC,2017+AC0-01+AC0-30,236090
1278,BTC,2017+AC0-01+AC0-31,190916
1279,BTC,2017+AC0-02+AC0-01,204665
1280,BTC,2017+AC0-02+AC0-02,215012
1281,BTC,2017+AC0-02+AC0-03,222513
1282,BTC,2017+AC0-02+AC0-04,235563
1283,BTC,2017+AC0-02+AC0-05,246100
1284,BTC,2017+AC0-02+AC0-06,235532
1285,BTC,2017+AC0-02+AC0-07,229547
1286,BTC,2017+AC0-02+AC0-08,228654
1287,BTC,2017+AC0-02+AC0-09,228019
1288,BTC,2017+AC0-02+AC0-10,209829
1289,BTC,2017+AC0-02+AC0-11,214535
1290,BTC,2017+AC0-02+AC0-12,213321
1291,BTC,2017+AC0-02+AC0-13,205876
1292,BTC,2017+AC0-02+AC0-14,198201
1293,BTC,2017+AC0-02+AC0-15,190030
1294,BTC,2017+AC0-02+AC0-16,184475
1295,BTC,2017+AC0-02+AC0-17,188991
1296,BTC,2017+AC0-02+AC0-18,185767
1297,BTC,2017+AC0-02+AC0-19,187569
1298,BTC,2017+AC0-02+AC0-20,168228
1299,BTC,2017+AC0-02+AC0-21,173171
1300,BTC,2017+AC0-02+AC0-22,176176
1301,BTC,2017+AC0-02+AC0-23,182514
1302,BTC,2017+AC0-02+AC0-24,194307
1303,BTC,2017+AC0-02+AC0-25,186858
1304,BTC,2017+AC0-02+AC0-26,170598
1305,BTC,2017+AC0-02+AC0-27,179189
1306,BTC,2017+AC0-02+AC0-28,180738
1307,BTC,2017+AC0-03+AC0-01,180227
1308,BTC,2017+AC0-03+AC0-02,184397
1309,BTC,2017+AC0-03+AC0-03,174753
1310,BTC,2017+AC0-03+AC0-04,197735
1311,BTC,2017+AC0-03+AC0-05,185121
1312,BTC,2017+AC0-03+AC0-06,190991
1313,BTC,2017+AC0-03+AC0-07,211773
1314,BTC,2017+AC0-03+AC0-08,216561
1315,BTC,2017+AC0-03+AC0-09,207051
1316,BTC,2017+AC0-03+AC0-10,201665
1317,BTC,2017+AC0-03+AC0-11,193913
1318,BTC,2017+AC0-03+AC0-12,193306
1319,BTC,2017+AC0-03+AC0-13,233727
1320,BTC,2017+AC0-03+AC0-14,247432
1321,BTC,2017+AC0-03+AC0-15,241398
1322,BTC,2017+AC0-03+AC0-16,244281
1323,BTC,2017+AC0-03+AC0-17,237495
1324,BTC,2017+AC0-03+AC0-18,233529
1325,BTC,2017+AC0-03+AC0-19,215414
1326,BTC,2017+AC0-03+AC0-20,222157
1327,BTC,2017+AC0-03+AC0-21,232410
1328,BTC,2017+AC0-03+AC0-22,237397
1329,BTC,2017+AC0-03+AC0-23,221240
1330,BTC,2017+AC0-03+AC0-24,251823
1331,BTC,2017+AC0-03+AC0-25,257041
1332,BTC,2017+AC0-03+AC0-26,247643
1333,BTC,2017+AC0-03+AC0-27,230048
1334,BTC,2017+AC0-03+AC0-28,247099
1335,BTC,2017+AC0-03+AC0-29,242102
1336,BTC,2017+AC0-03+AC0-30,249752
1337,BTC,2017+AC0-03+AC0-31,266519
1338,BTC,2017+AC0-04+AC0-01,288243
1339,BTC,2017+AC0-04+AC0-02,322568
1340,BTC,2017+AC0-04+AC0-03,367936
1341,BTC,2017+AC0-04+AC0-04,374880
1342,BTC,2017+AC0-04+AC0-05,378910
1343,BTC,2017+AC0-04+AC0-06,389595
1344,BTC,2017+AC0-04+AC0-07,375148
1345,BTC,2017+AC0-04+AC0-08,413369
1346,BTC,2017+AC0-04+AC0-09,443732
1347,BTC,2017+AC0-04+AC0-10,392016
1348,BTC,2017+AC0-04+AC0-11,386486
1349,BTC,2017+AC0-04+AC0-12,365742
1350,BTC,2017+AC0-04+AC0-13,367128
1351,BTC,2017+AC0-04+AC0-14,382363
1352,BTC,2017+AC0-04+AC0-15,373652
1353,BTC,2017+AC0-04+AC0-16,381321
1354,BTC,2017+AC0-04+AC0-17,406883
1355,BTC,2017+AC0-04+AC0-18,447896
1356,BTC,2017+AC0-04+AC0-19,538104
1357,BTC,2017+AC0-04+AC0-20,591436
1358,BTC,2017+AC0-04+AC0-21,548448
1359,BTC,2017+AC0-04+AC0-22,601326
1360,BTC,2017+AC0-04+AC0-23,570915
1361,BTC,2017+AC0-04+AC0-24,568862
1362,BTC,2017+AC0-04+AC0-25,575668
1363,BTC,2017+AC0-04+AC0-26,644166
1364,BTC,2017+AC0-04+AC0-27,809625
1365,BTC,2017+AC0-04+AC0-28,1263030
1366,BTC,2017+AC0-04+AC0-29,1195590
1367,BTC,2017+AC0-04+AC0-30,1673640
1368,BTC,2017+AC0-05+AC0-01,2089870
1369,BTC,2017+AC0-05+AC0-02,3188890
1370,BTC,2017+AC0-05+AC0-03,2653100
1371,BTC,2017+AC0-05+AC0-04,2847400
1372,BTC,2017+AC0-05+AC0-05,2704930
1373,BTC,2017+AC0-05+AC0-06,2665890
1374,BTC,2017+AC0-05+AC0-07,2366670
1375,BTC,2017+AC0-05+AC0-08,2117690
1376,BTC,2017+AC0-05+AC0-09,2815720
1377,BTC,2017+AC0-05+AC0-10,2354560
1378,BTC,2017+AC0-05+AC0-11,2150840
1379,BTC,2017+AC0-05+AC0-12,1714710
1380,BTC,2017+AC0-05+AC0-13,1808400
1381,BTC,2017+AC0-05+AC0-14,1964160
1382,BTC,2017+AC0-05+AC0-15,1934860
1383,BTC,2017+AC0-05+AC0-16,1864030
1384,BTC,2017+AC0-05+AC0-17,2022010
1385,BTC,2017+AC0-05+AC0-18,1917390
1386,BTC,2017+AC0-05+AC0-19,2134970
1387,BTC,2017+AC0-05+AC0-20,2648510
1388,BTC,2017+AC0-05+AC0-21,2568740
1389,BTC,2017+AC0-05+AC0-22,2938310
1390,BTC,2017+AC0-05+AC0-23,2739050
1391,BTC,2017+AC0-05+AC0-24,875458
1392,BTC,2017+AC0-05+AC0-25,2866260
1393,BTC,2017+AC0-05+AC0-26,2415870
1394,BTC,2017+AC0-05+AC0-27,1745460
1395,BTC,2017+AC0-05+AC0-28,2083800
1396,BTC,2017+AC0-05+AC0-29,2032680
1397,BTC,2017+AC0-05+AC0-30,2096870
1398,BTC,2017+AC0-05+AC0-31,2003620
1399,BTC,2017+AC0-06+AC0-01,2068560
1400,BTC,2017+AC0-06+AC0-02,2174280
1401,BTC,2017+AC0-06+AC0-03,2521130
1402,BTC,2017+AC0-06+AC0-04,2305300
1403,BTC,2017+AC0-06+AC0-05,2286000
1404,BTC,2017+AC0-06+AC0-06,2415120
1405,BTC,2017+AC0-06+AC0-07,2298460
1406,BTC,2017+AC0-06+AC0-08,2005760
1407,BTC,2017+AC0-06+AC0-09,2315220
1408,BTC,2017+AC0-06+AC0-10,2398630
1409,BTC,2017+AC0-06+AC0-11,2420160
1410,BTC,2017+AC0-06+AC0-12,2854280
1411,BTC,2017+AC0-06+AC0-13,2601090
1412,BTC,2017+AC0-06+AC0-14,2976590
1413,BTC,2017+AC0-06+AC0-15,3221820
1414,BTC,2017+AC0-06+AC0-16,1043590
1415,BTC,2017+AC0-06+AC0-17,1077520
1416,BTC,2017+AC0-06+AC0-18,3774350
1417,BTC,2017+AC0-06+AC0-19,1068350
1418,BTC,2017+AC0-06+AC0-20,3845330
1419,BTC,2017+AC0-06+AC0-21,1877550
1420,BTC,2017+AC0-06+AC0-22,5256930
1421,BTC,2017+AC0-06+AC0-23,5144770
1422,BTC,2017+AC0-06+AC0-24,1937130
1423,BTC,2017+AC0-06+AC0-25,1676260
1424,BTC,2017+AC0-06+AC0-26,7647140
1425,BTC,2017+AC0-06+AC0-27,5891650
1426,BTC,2017+AC0-06+AC0-28,6247490
1427,BTC,2017+AC0-06+AC0-29,6788300
1428,BTC,2017+AC0-06+AC0-30,6129750
1429,BTC,2017+AC0-07+AC0-01,6136820
1430,BTC,2017+AC0-07+AC0-02,5295120
1431,BTC,2017+AC0-07+AC0-03,5564660
1432,BTC,2017+AC0-07+AC0-04,4995490
1433,BTC,2017+AC0-07+AC0-05,4826090
1434,BTC,2017+AC0-07+AC0-06,4617770
1435,BTC,2017+AC0-07+AC0-07,4178600
1436,BTC,2017+AC0-07+AC0-08,3391410
1437,BTC,2017+AC0-07+AC0-09,3712700
1438,BTC,2017+AC0-07+AC0-10,3281210
1439,BTC,2017+AC0-07+AC0-11,2992050
1440,BTC,2017+AC0-07+AC0-12,2618590
1441,BTC,2017+AC0-07+AC0-13,3143520
1442,BTC,2017+AC0-07+AC0-14,3920570
1443,BTC,2017+AC0-07+AC0-15,3458440
1444,BTC,2017+AC0-07+AC0-16,3213780
1445,BTC,2017+AC0-07+AC0-17,3220860
1446,BTC,2017+AC0-07+AC0-18,3442690
1447,BTC,2017+AC0-07+AC0-19,3638630
1448,BTC,2017+AC0-07+AC0-20,3915080
1449,BTC,2017+AC0-07+AC0-21,6549030
1450,BTC,2017+AC0-07+AC0-22,8016480
1451,BTC,2017+AC0-07+AC0-23,8670140
1452,BTC,2017+AC0-07+AC0-24,8823500
1453,BTC,2017+AC0-07+AC0-25,8128590
1454,BTC,2017+AC0-07+AC0-26,7791730
1455,BTC,2017+AC0-07+AC0-27,1077280
1456,BTC,2017+AC0-07+AC0-28,1144330
1457,BTC,2017+AC0-07+AC0-29,918713
1458,BTC,2017+AC0-07+AC0-30,915532
1459,BTC,2017+AC0-07+AC0-31,869564
1460,BTC,2017+AC0-08+AC0-01,863445
1461,BTC,2017+AC0-08+AC0-02,847348
1462,BTC,2017+AC0-08+AC0-03,826722
1463,BTC,2017+AC0-08+AC0-04,541393
1464,BTC,2017+AC0-08+AC0-05,384737
1465,BTC,2017+AC0-08+AC0-06,414466
1466,BTC,2017+AC0-08+AC0-07,337577
1467,BTC,2017+AC0-08+AC0-08,304496
1468,BTC,2017+AC0-08+AC0-09,402218
1469,BTC,2017+AC0-08+AC0-10,339716
1470,BTC,2017+AC0-08+AC0-11,325953
1471,BTC,2017+AC0-08+AC0-12,276175
1472,BTC,2017+AC0-08+AC0-13,243232
1473,BTC,2017+AC0-08+AC0-14,244448
1474,BTC,2017+AC0-08+AC0-15,234604
1475,BTC,2017+AC0-08+AC0-16,206191
1476,BTC,2017+AC0-08+AC0-17,223589
1477,BTC,2017+AC0-08+AC0-18,218667
1478,BTC,2017+AC0-08+AC0-19,188745
1479,BTC,2017+AC0-08+AC0-20,191599
1480,BTC,2017+AC0-08+AC0-21,199552
1481,BTC,2017+AC0-08+AC0-22,216937
1482,BTC,2017+AC0-08+AC0-23,214574
1483,BTC,2017+AC0-08+AC0-24,180751
1484,BTC,2017+AC0-08+AC0-25,174821
1485,BTC,2017+AC0-08+AC0-26,176204
1486,BTC,2017+AC0-08+AC0-27,166195
1487,BTC,2017+AC0-08+AC0-28,164928
1488,BTC,2017+AC0-08+AC0-29,160711
1489,BTC,2017+AC0-08+AC0-30,149512
1490,BTC,2017+AC0-08+AC0-31,155551
1491,BTC,2017+AC0-09+AC0-01,158510
1492,BTC,2017+AC0-09+AC0-02,147883
1493,BTC,2017+AC0-09+AC0-03,120710
1494,BTC,2017+AC0-09+AC0-04,152598
1495,BTC,2017+AC0-09+AC0-05,108597
1496,BTC,2017+AC0-09+AC0-06,108963
1497,BTC,2017+AC0-09+AC0-07,157448
1498,BTC,2017+AC0-09+AC0-08,151073
1499,BTC,2017+AC0-09+AC0-09,95384
1500,BTC,2017+AC0-09+AC0-10,86608
1501,BTC,2017+AC0-09+AC0-11,85077
1502,BTC,2017+AC0-09+AC0-12,106096
1503,BTC,2017+AC0-09+AC0-13,104931
1504,BTC,2017+AC0-09+AC0-14,85968
1505,BTC,2017+AC0-09+AC0-15,76052
1506,BTC,2017+AC0-09+AC0-16,98055
1507,BTC,2017+AC0-09+AC0-17,87942
1508,BTC,2017+AC0-09+AC0-18,82757
1509,BTC,2017+AC0-09+AC0-19,99353
1510,BTC,2017+AC0-09+AC0-20,87023
1511,BTC,2017+AC0-09+AC0-21,94477
1512,BTC,2017+AC0-09+AC0-22,88070
1513,BTC,2017+AC0-09+AC0-23,82742
1514,BTC,2017+AC0-09+AC0-24,78559
1515,BTC,2017+AC0-09+AC0-25,76731
1516,BTC,2017+AC0-09+AC0-26,80830
1517,BTC,2017+AC0-09+AC0-27,83941
1518,BTC,2017+AC0-09+AC0-28,85610
1519,BTC,2017+AC0-09+AC0-29,112425
1520,BTC,2017+AC0-09+AC0-30,90202
1521,BTC,2017+AC0-10+AC0-01,90008
1522,BTC,2017+AC0-10+AC0-02,95722
1523,BTC,2017+AC0-10+AC0-03,95390
1524,BTC,2017+AC0-10+AC0-04,91150
1525,BTC,2017+AC0-10+AC0-05,102148
1526,BTC,2017+AC0-10+AC0-06,94049
1527,BTC,2017+AC0-10+AC0-07,132471
1528,BTC,2017+AC0-10+AC0-08,108999
1529,BTC,2017+AC0-10+AC0-09,101138
1530,BTC,2017+AC0-10+AC0-10,106225
1531,BTC,2017+AC0-10+AC0-11,96399
1532,BTC,2017+AC0-10+AC0-12,104851
1533,BTC,2017+AC0-10+AC0-13,116879
1534,BTC,2017+AC0-10+AC0-14,98650
1535,BTC,2017+AC0-10+AC0-15,89818
1536,BTC,2017+AC0-10+AC0-16,91562
1537,BTC,2017+AC0-10+AC0-17,99768
1538,BTC,2017+AC0-10+AC0-18,138284
1539,BTC,2017+AC0-10+AC0-19,118469
1540,BTC,2017+AC0-10+AC0-20,88976
1541,BTC,2017+AC0-10+AC0-21,91059
1542,BTC,2017+AC0-10+AC0-22,91340
1543,BTC,2017+AC0-10+AC0-23,88390
1544,BTC,2017+AC0-10+AC0-24,87537
1545,BTC,2017+AC0-10+AC0-25,100569
1546,BTC,2017+AC0-10+AC0-26,106853
1547,BTC,2017+AC0-10+AC0-27,109945
1548,BTC,2017+AC0-10+AC0-28,107881
1549,BTC,2017+AC0-10+AC0-29,109159
1550,BTC,2017+AC0-10+AC0-30,109958
1551,BTC,2017+AC0-10+AC0-31,114593
1552,BTC,2017+AC0-11+AC0-01,138402
1553,BTC,2017+AC0-11+AC0-02,122338
1554,BTC,2017+AC0-11+AC0-03,131432
1555,BTC,2017+AC0-11+AC0-04,130659
1556,BTC,2017+AC0-11+AC0-05,124274
1557,BTC,2017+AC0-11+AC0-06,124363
1558,BTC,2017+AC0-11+AC0-07,113908
1559,BTC,2017+AC0-11+AC0-08,122516
1560,BTC,2017+AC0-11+AC0-09,125108
1561,BTC,2017+AC0-11+AC0-10,146673
1562,BTC,2017+AC0-11+AC0-11,138196
1563,BTC,2017+AC0-11+AC0-12,179994
1564,BTC,2017+AC0-11+AC0-13,142887
1565,BTC,2017+AC0-11+AC0-14,161941
1566,BTC,2017+AC0-11+AC0-15,180446
1567,BTC,2017+AC0-11+AC0-16,164339
1568,BTC,2017+AC0-11+AC0-17,171033
1569,BTC,2017+AC0-11+AC0-18,196368
1570,BTC,2017+AC0-11+AC0-19,195392
1571,BTC,2017+AC0-11+AC0-20,188887
1572,BTC,2017+AC0-11+AC0-21,199892
1573,BTC,2017+AC0-11+AC0-22,220461
1574,BTC,2017+AC0-11+AC0-23,231557
1575,BTC,2017+AC0-11+AC0-24,211940
1576,BTC,2017+AC0-11+AC0-25,241709
1577,BTC,2017+AC0-11+AC0-26,235064
1578,BTC,2017+AC0-11+AC0-27,235629
1579,BTC,2017+AC0-11+AC0-28,271567
1580,BTC,2017+AC0-11+AC0-29,291372
1581,BTC,2017+AC0-11+AC0-30,305243
1582,BTC,2017+AC0-12+AC0-01,321173
1583,BTC,2017+AC0-12+AC0-02,317188
1584,BTC,2017+AC0-12+AC0-03,313818
1585,BTC,2017+AC0-12+AC0-04,351193
1586,BTC,2017+AC0-12+AC0-05,326841
1587,BTC,2017+AC0-12+AC0-06,399919
1588,BTC,2017+AC0-12+AC0-07,473783
1589,BTC,2017+AC0-12+AC0-08,554978
1590,BTC,2017+AC0-12+AC0-09,558588
1591,BTC,2017+AC0-12+AC0-10,507680
1592,BTC,2017+AC0-12+AC0-11,520931
1593,BTC,2017+AC0-12+AC0-12,578134
1594,BTC,2017+AC0-12+AC0-13,561648
1595,BTC,2017+AC0-12+AC0-14,464432
1596,BTC,2017+AC0-12+AC0-15,616743
1597,BTC,2017+AC0-12+AC0-16,675298
1598,BTC,2017+AC0-12+AC0-17,674419
1599,BTC,2017+AC0-12+AC0-18,769547
1600,BTC,2017+AC0-12+AC0-19,721576
1601,BTC,2017+AC0-12+AC0-20,663985
1602,BTC,2017+AC0-12+AC0-21,583861
1603,BTC,2017+AC0-12+AC0-22,587339
1604,BTC,2017+AC0-12+AC0-23,476321
1605,BTC,2017+AC0-12+AC0-24,538139
1606,BTC,2017+AC0-12+AC0-25,589794
1607,BTC,2017+AC0-12+AC0-26,929166
1608,BTC,2017+AC0-12+AC0-27,1085050
1609,BTC,2017+AC0-12+AC0-28,1571430
1610,BTC,2017+AC0-12+AC0-29,1061390
1611,BTC,2017+AC0-12+AC0-30,1526850
1612,BTC,2017+AC0-12+AC0-31,1263970
1613,BTC,2018+AC0-01+AC0-01,1447570
1614,BTC,2018+AC0-01+AC0-02,1603400
1615,BTC,2018+AC0-01+AC0-03,1829580
1616,BTC,2018+AC0-01+AC0-04,3481640
1617,BTC,2018+AC0-01+AC0-05,4056790
1618,BTC,2018+AC0-01+AC0-06,3866280
1619,BTC,2018+AC0-01+AC0-07,3592460
1620,BTC,2018+AC0-01+AC0-08,3607600
1621,BTC,2018+AC0-01+AC0-09,3315200
1622,BTC,2018+AC0-01+AC0-10,3694700
1623,BTC,2018+AC0-01+AC0-11,3093820
1624,BTC,2018+AC0-01+AC0-12,2794370
1625,BTC,2018+AC0-01+AC0-13,2998510
1626,BTC,2018+AC0-01+AC0-14,3587460
1627,BTC,2018+AC0-01+AC0-15,3348050
1628,BTC,2018+AC0-01+AC0-16,3214790
1629,BTC,2018+AC0-01+AC0-17,2461200
1630,BTC,2018+AC0-01+AC0-18,2150650
1631,BTC,2018+AC0-01+AC0-19,2307530
1632,BTC,2018+AC0-01+AC0-20,2394400
1633,BTC,2018+AC0-01+AC0-21,2468060
1634,BTC,2018+AC0-01+AC0-22,2286760
1635,BTC,2018+AC0-01+AC0-23,2111300
1636,BTC,2018+AC0-01+AC0-24,2307400
1637,BTC,2018+AC0-01+AC0-25,2624770
1638,BTC,2018+AC0-01+AC0-26,2725190
1639,BTC,2018+AC0-01+AC0-27,2497060
1640,BTC,2018+AC0-01+AC0-28,2802690
1641,BTC,2018+AC0-01+AC0-29,2889330
1642,BTC,2018+AC0-01+AC0-30,2758430
1643,BTC,2018+AC0-01+AC0-31,2305500
1644,BTC,2018+AC0-02+AC0-01,2172890
1645,BTC,2018+AC0-02+AC0-02,1743510
1646,BTC,2018+AC0-02+AC0-03,1304040
1647,BTC,2018+AC0-02+AC0-04,1747520
1648,BTC,2018+AC0-02+AC0-05,1511490
1649,BTC,2018+AC0-02+AC0-06,1049840
1650,BTC,2018+AC0-02+AC0-07,1216350
1651,BTC,2018+AC0-02+AC0-08,1208490
1652,BTC,2018+AC0-02+AC0-09,1241490
1653,BTC,2018+AC0-02+AC0-10,1271740
1654,BTC,2018+AC0-02+AC0-11,1087370
1655,BTC,2018+AC0-02+AC0-12,1066770
1656,BTC,2018+AC0-02+AC0-13,1159470
1657,BTC,2018+AC0-02+AC0-14,1198510
1658,BTC,2018+AC0-02+AC0-15,1284170
1659,BTC,2018+AC0-02+AC0-16,1274750
1660,BTC,2018+AC0-02+AC0-17,1432100
1661,BTC,2018+AC0-02+AC0-18,1546690
1662,BTC,2018+AC0-02+AC0-19,1257120
1663,BTC,2018+AC0-02+AC0-20,1345730
1664,BTC,2018+AC0-02+AC0-21,1538590
1665,BTC,2018+AC0-02+AC0-22,1337220
1666,BTC,2018+AC0-02+AC0-23,1199230
1667,BTC,2018+AC0-02+AC0-24,1296660
1668,BTC,2018+AC0-02+AC0-25,1201300
1669,BTC,2018+AC0-02+AC0-26,1070870
1670,BTC,2018+AC0-02+AC0-27,1232030
1671,BTC,2018+AC0-02+AC0-28,1389810
1672,BTC,2018+AC0-03+AC0-01,1194140
1673,ETH,2013+AC0-08+AC0-01,17368
1674,ETH,2013+AC0-08+AC0-02,17250
1675,ETH,2013+AC0-08+AC0-03,15299
1676,ETH,2013+AC0-08+AC0-04,15435
1677,ETH,2013+AC0-08+AC0-05,16073
1678,ETH,2013+AC0-08+AC0-06,11301
1679,ETH,2013+AC0-08+AC0-07,18549
1680,ETH,2013+AC0-08+AC0-08,18758
1681,ETH,2013+AC0-08+AC0-09,13050
1682,ETH,2013+AC0-08+AC0-10,13067
1683,ETH,2013+AC0-08+AC0-11,15200
1684,ETH,2013+AC0-08+AC0-12,15578
1685,ETH,2013+AC0-08+AC0-13,15984
1686,ETH,2013+AC0-08+AC0-14,14818
1687,ETH,2013+AC0-08+AC0-15,11449
1688,ETH,2013+AC0-08+AC0-16,11251
1689,ETH,2013+AC0-08+AC0-17,11197
1690,ETH,2013+AC0-08+AC0-18,11634
1691,ETH,2013+AC0-08+AC0-19,12325
1692,ETH,2013+AC0-08+AC0-20,12981
1693,ETH,2013+AC0-08+AC0-21,14171
1694,ETH,2013+AC0-08+AC0-22,14468
1695,ETH,2013+AC0-08+AC0-23,12726
1696,ETH,2013+AC0-08+AC0-24,12442
1697,ETH,2013+AC0-08+AC0-25,15158
1698,ETH,2013+AC0-08+AC0-26,12931
1699,ETH,2013+AC0-08+AC0-27,12773
1700,ETH,2013+AC0-08+AC0-28,13478
1701,ETH,2013+AC0-08+AC0-29,7848
1702,ETH,2013+AC0-08+AC0-30,8178
1703,ETH,2013+AC0-08+AC0-31,8932
1704,ETH,2013+AC0-09+AC0-01,9117
1705,ETH,2013+AC0-09+AC0-02,7666
1706,ETH,2013+AC0-09+AC0-03,7530
